frame_id,camera,num_joints,mean_abs_delta_theta,mean_abs_delta_psi,max_abs_delta_theta,max_abs_delta_psi,median_abs_delta_theta,median_abs_delta_psi,std_delta_theta,std_delta_psi
0,CapturedFrames_-5.0_0.5_-3.0,10,143.9911299041179,96.61585767961635,176.3506521820406,138.6962030255326,164.66901863824359,88.54236384954197,156.3711210979776,25.330716362265846
0,CapturedFrames_-5.0_0.5_-4.0,10,144.8309308226599,87.54851024397487,179.14074789065202,119.00760645967257,171.24469086439856,82.8243931368515,149.32847548956516,18.686181840472184
0,CapturedFrames_-5.0_0.5_0.0,10,154.2425392165009,109.92470699199623,179.91113489938206,155.14381099815765,166.08830432082382,106.7043958925515,146.39383348280026,29.255492901624237
0,CapturedFrames_-5.0_1.5_-1.0,10,149.2700117887892,102.5009279999379,179.834751421007,133.95189003640343,159.83757434427963,96.26428673839249,131.0016676074778,27.402030530130673
0,CapturedFrames_-5.0_1.5_-2.0,10,141.6275778103418,101.67308443145657,178.94124791381432,132.42619302138155,152.56100936305413,103.03271790052742,147.2537672912408,24.938276084183144
0,CapturedFrames_-5.0_1.5_-3.0,10,142.99845709349785,93.44210450405623,176.77993070472118,123.35229998717625,158.1864318027615,86.08588059395805,147.4559779016991,24.61057113265035
0,CapturedFrames_-5.0_1.5_-4.0,10,143.91928874318018,92.72109816035659,179.56788056869476,121.79850878103946,167.00768741454016,86.46540124676505,148.67797937683054,24.184965281507655
0,CapturedFrames_0.0_0.5_-5.0,10,123.81850176679848,25.45443743218872,169.80125151955716,61.56632182362094,153.71091234057351,19.970242005018957,139.4571756354872,30.271350793533422
0,CapturedFrames_0.0_0.5_-6.0,10,124.41416806596995,24.404493948541695,170.68445346264247,58.37168290285945,153.55728839441633,23.626537150237624,140.11358773213408,29.196706122526493
0,CapturedFrames_0.0_1.5_-5.0,10,119.51521662736714,49.79341552094293,169.0116390319662,99.63675349731858,152.63260878192983,42.53757811367866,138.33126275886733,61.99165983098498
0,CapturedFrames_0.0_1.5_-6.0,10,120.32851582935928,43.85666799620884,169.6344394787547,97.73103270083243,153.32349692025903,41.77712327794367,139.02799786118172,50.95886863757953
0,CapturedFrames_1.0_0.5_-5.0,10,122.80154514486192,34.90376357276564,166.20414056529748,88.9249274412424,153.43005031550635,31.44895966394713,139.01672444541057,32.56624620722647
0,CapturedFrames_1.0_0.5_-6.0,10,121.97250787790657,46.44074502149415,167.86473267000295,87.49766185453507,154.31205803460062,54.86538715680109,138.8658570948922,28.512535344803567
0,CapturedFrames_1.0_1.5_-4.0,10,145.13939104496006,91.31492090467108,172.72633029890738,146.68743124256963,167.88124161485084,102.10391749173357,144.089283356924,104.56430211938854
0,CapturedFrames_1.0_1.5_-5.0,10,122.88382137700016,65.99407272468594,165.01726489797358,102.58271404192234,151.434663807802,73.95028858729638,138.5896691001447,64.84765511914073
0,CapturedFrames_1.0_1.5_-6.0,10,121.17457593994716,56.89714140149446,166.2227826204049,93.54858948695093,153.03443328384725,54.75280633455469,138.33779450288017,59.79923347631234
0,CapturedFrames_2.0_0.5_-5.0,10,126.8059650860007,67.8527835229088,165.4592213018256,103.82379610937635,153.12172654161924,75.02514661470556,141.39945910883552,31.309827012375862
0,CapturedFrames_2.0_0.5_-6.0,10,122.87202339445533,63.08359001357742,167.34159527382766,103.47466220292989,153.9616761323419,72.85932302301404,139.6094927082562,35.54102744515687
0,CapturedFrames_2.0_1.5_-5.0,10,126.27713239674695,69.22188824736664,168.21910811573179,110.34367922338083,150.73478881614335,87.0477292668599,140.51550670485645,60.890787384074386
0,CapturedFrames_2.0_1.5_-6.0,10,124.3046306827625,61.61041850426102,164.61381879295627,102.86999419769259,152.43144149775077,75.29697224720451,139.6083111917281,59.106908810308134
0,CapturedFrames_3.0_0.5_-4.0,10,134.6576708471477,79.69133643203821,170.68505520771345,112.1550060912239,150.28470639544614,85.39647371526735,147.47668295514097,42.32357017082619
0,CapturedFrames_3.0_0.5_-5.0,10,128.25513145612643,71.76670358257306,167.53207473718197,106.12225292399033,151.87808238270335,80.1963712910306,142.35036965658992,34.328085097025394
0,CapturedFrames_3.0_0.5_-6.0,10,126.4213160812557,68.0761189448137,165.98369747322806,103.66324687241149,153.82815343790122,67.76414295920125,141.34590561009588,44.04759596163562
0,CapturedFrames_3.0_0.5_1.0,10,169.78470397941263,126.29864970856049,179.74896159346315,173.00761247480216,173.06088280240073,129.99858271863906,163.99102278116922,96.050443716183
0,CapturedFrames_3.0_1.5_-4.0,10,142.44962158949437,83.13981888246084,176.11480720539635,140.02032210419426,160.40104492436268,91.97861961067136,154.03169530320082,57.01739469288262
0,CapturedFrames_3.0_1.5_-5.0,10,130.30675404747643,77.04471012668188,171.46994016996848,114.24492007830223,150.9108448705698,85.59362474486642,143.52622769005447,54.3046708426251
0,CapturedFrames_3.0_1.5_-6.0,10,126.12540825423302,65.57609930198973,165.62928043955245,105.9617455975884,151.859132887072,75.81110246531993,140.4848607395473,55.81512335525891
0,CapturedFrames_3.0_1.5_1.0,10,162.72756995710571,112.13883610977487,178.4163126154619,166.5910633600423,165.0300967569949,113.97723198870843,140.47459601683704,109.31793079912532
0,CapturedFrames_3.0_1.5_2.0,10,164.9848493056854,112.19129801479218,178.23659324323998,135.57937233860378,171.77603036157063,114.95934531323044,140.37657639034128,118.50926848600264
0,CapturedFrames_4.0_0.5_-3.0,10,142.76875493071867,85.65069665203673,177.5982599395148,118.7215306377476,153.46630580468482,94.82323231393502,155.40294749403063,30.57870741733589
0,CapturedFrames_4.0_0.5_-4.0,10,136.61258577801567,81.48934622541229,172.04679069077253,113.40950277005281,151.5150263707913,88.67708673854094,149.29274349320235,39.96311396891254
0,CapturedFrames_4.0_0.5_-5.0,10,130.06428371531,76.0209950981011,168.89886083531894,108.8705299660735,151.67901111716418,82.17691214354588,144.47623191222428,40.438320860048336
0,CapturedFrames_4.0_0.5_0.0,10,165.40294205327706,118.40325093385168,179.25316691079976,178.70238671234623,171.61577746318838,121.8730940671351,170.66444526938466,91.05131600203697
0,CapturedFrames_4.0_0.5_1.0,10,169.96852789335406,118.66138031518919,179.93003463208296,165.17047498884608,175.29858342530056,126.25135047994587,175.81583833418728,91.09696209389796
0,CapturedFrames_4.0_1.5_-3.0,10,148.4008117861488,91.06458181425646,179.1224432465072,179.20096798577143,150.41094475112646,95.65277907391481,127.83809911970378,91.53465535694403
0,CapturedFrames_4.0_1.5_-4.0,10,138.7211061881215,83.77229679684561,175.29301639889096,141.9231576713836,150.70192506172916,85.84962256685554,149.8715816344899,82.1367318691477
0,CapturedFrames_4.0_1.5_-5.0,10,130.24828507364217,76.78382817428569,171.59455263656028,114.37129407172121,151.9957735850157,81.47612315456269,144.33549883960688,54.4378421661562
0,CapturedFrames_4.0_1.5_-6.0,10,129.5888302487259,77.39315240327065,170.24484083775417,112.46931605693095,152.362632440464,84.47155654319027,143.81393441856005,56.47210868122634
0,CapturedFrames_4.0_1.5_0.0,10,163.09410460182502,100.61367216401842,177.68432957676663,132.45380020400233,165.63317273620683,110.2350759144911,139.5383030194576,110.3843469132413
0,CapturedFrames_4.0_1.5_1.0,10,164.88173547447724,106.90796553139452,177.55560210279228,142.5700732237804,170.55742380119347,117.21535225972609,139.7982667859332,113.97520517736355
0,CapturedFrames_5.0_0.5_-1.0,10,165.55766321986331,100.74390043305401,179.47890926741675,160.5408483718224,171.96582686632536,105.29737322496798,170.85415450256642,33.06081480780903
0,CapturedFrames_5.0_0.5_-2.0,10,159.90968544710813,91.72051894258195,178.0000879268926,127.16291144630058,164.76929505735154,101.01782848375343,169.45655119496047,30.77822562926575
0,CapturedFrames_5.0_0.5_-3.0,10,155.52001829995515,95.85572866549913,178.06015477610995,118.42421157372117,168.09699723641944,101.83375748192998,165.79543095074254,20.077798658363587
0,CapturedFrames_5.0_0.5_-4.0,10,140.3982851299877,81.44380232663931,172.72943477376336,112.71873237963428,154.5278924740524,90.71630564668507,151.32234285332876,38.88069717121939
0,CapturedFrames_5.0_0.5_-5.0,10,141.26363758274834,94.4630447229332,177.8381088380968,110.93170669636373,162.25727775454078,97.81408807779759,154.34231962452085,15.399232145142584
0,CapturedFrames_5.0_1.5_-1.0,10,161.65829930819285,100.40122485694953,176.84992139660974,150.651462365921,166.64911407809723,112.22787532191131,157.06724044038648,102.71815086076847
0,CapturedFrames_5.0_1.5_-2.0,10,155.2869074371871,86.54328318266722,179.55671318844475,155.5550121014376,157.3678620990812,94.45125336513131,152.29321653106797,46.25097374615249
0,CapturedFrames_5.0_1.5_-3.0,10,151.3705658111275,82.49555945879158,179.13346742149358,149.88782802886843,158.3956860283373,90.21266253043588,149.56961270933138,49.458301947208575
0,CapturedFrames_5.0_1.5_-4.0,10,138.3249401482255,85.66103982807643,175.6078247292214,175.77038982049586,155.62088138141388,84.98217669325123,150.34972882152323,55.91837684587749
0,CapturedFrames_5.0_1.5_-5.0,10,130.57269994992777,75.98911396653685,171.9737820195613,114.77357932994582,152.76873950008536,76.45565700356637,144.7942504611309,54.745534216490825
0,CapturedFrames_5.0_1.5_0.0,10,165.06573223172816,108.85717318304974,176.60790092891102,161.01461178813307,171.06011386659281,115.94126457639916,160.0268806439478,106.3432636875485
1,CapturedFrames_-1.0_0.5_-5.0,10,124.96019422772565,69.02927819171386,173.542096426927,124.1688786025316,151.14444703843478,66.76357245167661,141.54934236458539,67.52819540317128
1,CapturedFrames_-1.0_0.5_-6.0,10,124.66686049206635,61.23928254850682,171.37883257789375,111.96788276730096,151.654413972559,56.27780805730936,140.8157437843385,56.476480673286744
1,CapturedFrames_-1.0_1.5_-4.0,10,120.16883149884718,60.03944103932652,179.7441574899885,134.72255705787822,142.26180379196032,52.22657021710907,121.12963038007402,66.1823698220617
1,CapturedFrames_-1.0_1.5_-5.0,10,122.07746429110382,48.89845986207233,174.62266790185183,131.28255002489192,147.78370549515267,39.63846178259686,140.4763597126787,56.410843159995245
1,CapturedFrames_-1.0_1.5_-6.0,10,122.23126613248633,61.264597373449966,172.70453598273724,125.26079621110294,150.62122220485142,59.98725892402293,140.26328091585495,60.49725610217265
1,CapturedFrames_-2.0_0.5_-5.0,10,129.2881525250803,75.84060354974443,176.10998537704856,158.02183736871706,151.0833875717547,73.53381224918186,144.64406024089945,56.23005325286749
1,CapturedFrames_-2.0_0.5_-6.0,10,126.29863345074826,70.64367756120494,173.84034354536792,133.2467436727794,151.44375744291034,70.53635944619144,142.45670050461533,49.092998930894346
1,CapturedFrames_-2.0_1.5_-5.0,10,123.73214183639179,60.36711906033048,178.2620289912309,135.36345186808975,147.9159799440597,48.305162675159224,143.1237316148488,48.59992603145929
1,CapturedFrames_-2.0_1.5_-6.0,10,121.89963683718103,56.05364207433778,174.69678959229125,131.36875547324047,149.37367216566662,42.08861115429764,141.38232352009658,38.05171805114506
1,CapturedFrames_-3.0_0.5_-5.0,10,132.18830022836403,86.81256228006423,179.29721855645772,149.33620296126466,153.35540231554054,78.31328258250139,147.5304863068649,36.16933267939892
1,CapturedFrames_-3.0_0.5_-6.0,10,126.37951472401532,73.60928757147259,174.6409898990765,140.54246831245135,152.4004165618037,60.378762349275505,143.8520151772051,39.6947813605571
1,CapturedFrames_-3.0_0.5_1.0,10,166.1713941134918,119.05267688866584,178.58956056655194,173.67453669769557,169.34636153854098,125.58511364145431,159.5466010313224,113.76804585958656
1,CapturedFrames_-3.0_1.5_-4.0,10,139.97419385083282,80.45709071447904,175.18200312036706,143.72323413143297,155.270870027404,76.49425239793351,125.68499444351865,51.32095918169635
1,CapturedFrames_-3.0_1.5_-5.0,10,129.48561981218143,81.48576287065598,179.66612239046358,139.09714049064326,150.47728474224482,68.3890322052331,122.5891642139618,36.740240996096496
1,CapturedFrames_-3.0_1.5_-6.0,10,122.99814169933333,60.10381189530491,176.3686718527305,133.3600467706015,150.25084070826853,50.185824488457285,143.2011221867966,46.61720851868113
1,CapturedFrames_-3.0_1.5_1.0,10,162.4664102624775,105.22061742685086,177.08958316032303,171.8866388697098,165.4935408710649,104.0754708460316,102.80473772273619,91.8201150472165
1,CapturedFrames_-4.0_0.5_-3.0,10,146.01682061892893,104.32012841793478,179.17345411138697,164.70749534582978,170.39548896633488,100.16592439513232,150.52968928667784,35.1814306847396
1,CapturedFrames_-4.0_0.5_-4.0,10,141.37329922036878,98.63884140267626,179.94335004198058,164.89289641181387,156.8196461293641,91.18652563947467,146.28926164299307,36.19560568100152
1,CapturedFrames_-4.0_0.5_-5.0,10,142.1993625625235,91.9236571734241,178.01582957504152,162.50099594765715,164.7901677062772,80.2061714906522,155.42681533694198,35.8956175677321
1,CapturedFrames_-4.0_0.5_-6.0,10,126.05809172088027,82.58376694611735,178.31551226477222,143.7095690283312,153.4246994505943,73.72571831681805,145.58720295928543,35.640474922804806
1,CapturedFrames_-4.0_0.5_0.0,10,163.69674121432996,107.64021300884194,177.08405598202404,174.72777214569857,166.8344100283524,94.59865375069614,156.8288701437259,108.66600150437847
1,CapturedFrames_-4.0_0.5_1.0,10,167.04161173803564,120.58400704747983,178.63726940885968,172.55267672604745,171.06418557044103,123.14055035730027,160.34076311898883,91.69070011293911
1,CapturedFrames_-4.0_1.5_-3.0,10,140.8602431465873,102.68155919946722,178.95015032031438,169.40358081917304,148.76690692393237,97.35015082775149,128.89685993139662,39.333532765037866
1,CapturedFrames_-4.0_1.5_-4.0,10,142.11574100850467,94.30262215577184,177.417257349033,143.75968195897102,158.80069998049035,93.12226668124171,127.80839659881309,73.84333811189005
1,CapturedFrames_-4.0_1.5_-5.0,10,138.26701598484993,87.42041947935473,179.81788285933752,154.20157228625953,153.56888639885497,70.5281896349509,125.99848988924941,36.275003242440704
1,CapturedFrames_-4.0_1.5_-6.0,10,129.2363045182046,76.74182037513977,178.3754671768821,134.742314913363,152.94203716182756,68.39893135238673,140.78214559151496,35.83098292708997
1,CapturedFrames_-4.0_1.5_0.0,10,158.96704898401913,101.40512684477895,179.37990344484845,160.45348170294605,160.8247646273735,106.19699357283599,99.7163138086869,92.1173584710244
1,CapturedFrames_-4.0_1.5_1.0,10,162.62353542394982,110.79607861523884,179.01350388367032,167.14985594575865,169.10599521303956,101.24394378661302,139.55562064708636,61.27028685459297
1,CapturedFrames_-5.0_0.5_-1.0,10,160.87983475719824,113.515030425896,178.00801474391784,173.49346691163507,171.78468053478935,103.36759394197502,156.77902278174824,41.505117180670716
1,CapturedFrames_-5.0_0.5_-2.0,10,150.20191304835006,112.07523811391036,177.24581462702417,178.4334214677696,170.63003701072853,99.72151914743151,151.25333665515933,117.60889692428542
1,CapturedFrames_-5.0_0.5_-3.0,10,146.50132726780097,104.53333627442798,179.32002284946415,162.06595928554776,163.63950783375736,98.275250230886,149.36381847185982,37.97770142081223
1,CapturedFrames_-5.0_0.5_-4.0,10,145.5655704365675,99.71820321920254,179.60077912192205,154.97664988166008,165.73202017060584,95.36833090964413,128.05948664160414,34.50764837941513
1,CapturedFrames_-5.0_0.5_-5.0,10,144.33593357671356,96.50248030592188,176.61222306349148,147.0270967908398,164.01870545629026,92.23734430276286,156.0811554308153,31.23773780170152
1,CapturedFrames_-5.0_0.5_0.0,10,155.72938956124838,102.99852587045754,179.82821499817766,166.32841951383125,163.54655554728413,86.15385134033642,159.78674000487842,86.52060034167376
1,CapturedFrames_-5.0_1.5_-1.0,10,156.0520350775477,95.91753386112205,178.5592525189988,141.03194846359483,159.1452589081734,88.20036154891535,94.73823763654062,25.863114599224414
1,CapturedFrames_-5.0_1.5_-2.0,10,148.92596281982384,105.95514158900903,179.26479109473084,161.76151880471417,164.7702499038689,102.59466493147785,131.12371643675175,34.90120998979055
1,CapturedFrames_-5.0_1.5_-3.0,10,143.08599288928215,100.24457583053336,177.91886230175342,151.74324114713602,154.22379372651824,95.00625167827586,128.66503375224295,35.279432024004805
1,CapturedFrames_-5.0_1.5_-4.0,10,144.28562864494006,97.57028711416064,179.77077501964067,148.7974629801377,168.09503436169007,90.15833469742441,149.2339257624173,33.60138134630539
1,CapturedFrames_0.0_0.5_-5.0,10,124.63950042609606,35.72660981107768,169.22422644729878,82.92490819311165,153.50274486659896,30.340312927318063,139.805420965894,43.21554029839054
1,CapturedFrames_0.0_0.5_-6.0,10,124.10923531830065,37.91953691515847,170.12184638232821,71.94703485704319,154.21251418659864,34.182133792532525,140.1569317220907,38.9565642718675
1,CapturedFrames_0.0_1.5_-4.0,10,164.89085909301647,108.66040238841776,177.06360083712931,153.56621732560654,165.6305292523961,118.25686660519224,174.0549988802103,118.99452601948836
1,CapturedFrames_0.0_1.5_-5.0,10,121.10355060154666,53.56209533639137,169.31124390137805,126.26129963513037,153.73413298169277,44.09523030642552,138.74975376458138,65.27488021563032
1,CapturedFrames_0.0_1.5_-6.0,10,121.4752592799169,47.51185342830526,169.12959851096193,123.48104619206394,153.59369317657416,34.747076907094,139.2531439149856,56.19982285662399
1,CapturedFrames_1.0_0.5_-5.0,10,126.75722705292553,40.46611327833541,166.78810513950953,94.02439527205584,156.37503071910854,33.30992400834381,141.297630872737,37.542059590251995
1,CapturedFrames_1.0_0.5_-6.0,10,124.72902998740365,46.821244300418705,168.35819921557024,100.02168916043016,155.9346348753604,26.191024477687968,140.39831919085916,56.40894010318862
1,CapturedFrames_1.0_1.5_-4.0,10,137.9751116913771,74.95806674315766,178.19031023781437,148.74874057458777,159.07972654506938,71.28007567877268,143.59498694840605,68.36294347057803
1,CapturedFrames_1.0_1.5_-5.0,10,119.27467534571542,64.47538659154847,167.5100467255897,119.70405510947654,154.91344715928426,63.29206513888464,138.6153762334862,70.94619208602434
1,CapturedFrames_1.0_1.5_-6.0,10,121.03634145764109,56.45662179974825,167.18547705660083,118.54543203938125,154.65449240219442,55.28189141307536,139.17033798645923,65.68698206916302
1,CapturedFrames_2.0_0.5_-5.0,10,129.2992191979624,63.61456867564624,166.795892044247,104.65355982516301,157.43523126382047,71.73539328710046,143.55731334329607,36.80479455617274
1,CapturedFrames_2.0_0.5_-6.0,10,121.79707155786245,60.364997310651255,167.5829841414981,104.69666687387571,156.67724737314478,72.8038279007332,140.44578677132927,53.086297784911864
1,CapturedFrames_2.0_1.5_-5.0,10,126.30406921433571,70.8200524623053,169.09454656313605,115.05428058020722,154.53326661688976,83.70309068465082,141.93814555406956,71.91898973436793
1,CapturedFrames_2.0_1.5_-6.0,10,121.90460168389333,66.49970710952971,165.60847157787433,116.19687534266383,155.39430436790923,75.5207678215676,139.809603155928,71.28652128288464
1,CapturedFrames_3.0_0.5_-4.0,10,140.71045401050839,78.88815470379902,175.02231221523883,115.87238785559312,156.58279372618847,79.95904453252471,153.39875956881477,55.386861022844585
1,CapturedFrames_3.0_0.5_-5.0,10,130.12568852534545,71.2910014723074,170.20479762832738,108.81385776980521,156.54403931139026,72.2023568158736,144.7205429154314,47.37011066521775
1,CapturedFrames_3.0_0.5_-6.0,10,126.60134596106029,67.32989262733078,167.54319760296758,108.49458036015015,157.73569993619356,68.98389516270267,142.45468257533977,49.68625754372084
1,CapturedFrames_3.0_0.5_1.0,10,170.17724150782817,119.0004791903392,179.2783844822407,163.01874395320843,174.91330713366912,135.83430346150186,142.1230947849946,95.82100624916109
1,CapturedFrames_3.0_1.5_-4.0,10,142.52981024272816,78.93540283299457,175.80703243657456,127.24675214819192,162.59960378992014,89.29674587159633,145.92336433117356,63.02000574042581
1,CapturedFrames_3.0_1.5_-5.0,10,129.1403600889524,70.29135368845849,171.06801821569795,116.57328666076256,154.4081003570678,86.76399795614552,144.21565285406857,67.18778326610449
1,CapturedFrames_3.0_1.5_-6.0,10,126.59164567893113,67.8973938758551,166.26716942391542,108.75917876398509,156.64391459207422,85.50180401998499,142.13631115261262,68.10995798363972
1,CapturedFrames_3.0_1.5_1.0,10,160.97638504013463,109.22945768980063,178.01107983800077,173.84844016973412,164.58377439630718,112.64950197283345,103.0755440665527,120.26063181030723
1,CapturedFrames_3.0_1.5_2.0,10,163.8217718846485,107.53559912623771,179.44368381605284,139.74208564442557,171.703326384269,119.38036303619756,102.36113877417064,117.51964073879893
1,CapturedFrames_4.0_0.5_-3.0,10,146.80970931405005,81.56511135178145,178.1719577330702,128.22234096558248,166.63503894855475,86.30455356536585,149.42428029431983,41.03480377799145
1,CapturedFrames_4.0_0.5_-4.0,10,141.9116547634829,77.69524664989015,178.25889524763866,115.54059091504062,157.07095300692893,80.87199433761222,154.66877522050586,44.457503462949624
1,CapturedFrames_4.0_0.5_-5.0,10,130.91118507816745,76.05145952619394,170.35459043575767,112.24899909529303,157.411182038944,87.46741724847496,145.94247685529967,58.57259549039609
1,CapturedFrames_4.0_0.5_0.0,10,165.70970490211036,106.87267182280466,176.2720564284987,161.77312411377042,172.01002768969494,121.43540174066771,158.67736188978702,109.84335475849421
1,CapturedFrames_4.0_0.5_1.0,10,169.31569710406637,109.60212944807691,178.8509338933401,166.471151576212,175.74275848286317,122.98066305139281,175.15158496381605,111.72936681624286
1,CapturedFrames_4.0_1.5_-3.0,10,144.24730761950065,80.5385558490635,179.9551340591526,127.58301756292953,153.52488440840835,98.02889613625435,147.61315788375748,88.98700487524795
1,CapturedFrames_4.0_1.5_-4.0,10,137.05986612911428,81.89268488585132,174.7270746576238,134.11992766012276,152.28679146841685,89.48197116395347,142.39922135074048,63.906986677350126
1,CapturedFrames_4.0_1.5_-5.0,10,130.13794675300298,71.05537590498611,173.06732397331095,118.66152418118082,156.2433531717137,76.01708109330316,145.84060339030037,71.29913394615618
1,CapturedFrames_4.0_1.5_-6.0,10,126.52384069920143,71.50264644985731,169.2979604003615,113.46900111436149,155.97028075014737,91.16922158356454,143.38151755001974,63.423036336277306
1,CapturedFrames_4.0_1.5_0.0,10,159.4704714801381,101.55447385182529,174.33879113348578,150.2935725633646,164.71925864238096,110.11790203236264,137.78027846340197,112.55609063341026
1,CapturedFrames_4.0_1.5_1.0,10,163.65006985441676,92.8747659321061,176.9754117247252,132.04863864142786,168.6253519484077,109.61164601086861,139.73765926801903,102.15877546568383
1,CapturedFrames_5.0_0.5_-1.0,10,164.8586551441355,93.21782749219581,179.9596002234872,152.02129676785123,168.2791928038905,93.64833400262401,170.58551673609384,38.8848004359565
